rating,text
0,"za ta cene mie warty srzęt, mały kąt widzenia i zacina się co chwilę. w nocy coraz częscięj czarny obraz a jak zadzwoniłem do sklepu to mi powiedzieli to może trzeba sobie lampę zamontowac, a w opisie przeciez napisali ze tryb nocny jest to Ja Wam mowie ze nie zawsze działa. beznadziejna chińszczyzna  "
0,"Zegarek to bubel.  Wszystko co miało być jego zaletą nie działa.  Począwszy od lokalizacji która pokazuje przemieszczanie sie zegarka podczas gdy jest w jedym miejscu, zerowej pomocy technicznej  po niemożność komunikacji z poziomu smartfona . Głośnik chrypi, mikrofon ściąga kiepsko, trzeba mówić wprost do zegarka przy buzi. Po instalacji zegarka nie można już go odesłać bo się traci praktycznie wszystkie pieniądze. NIE POLECAM!"
0,"""Na 6 zaślepek sprawne (a więc w całości) były zaledwie 2. Trzy sztuki rozleciały się zaraz po wyjęciu z opakowania, jedna nie miała nałożonego kleju. Po tygodniu użytkowania została już tylko jedna, której rownież wróżę krótki żywot.  """"GRATIS"""" - oczywiście tutaj nie spodziewałem się cudów.  To zaledwie cieniutka tekturka, która w żaden sposób nie chroni przed niecacanymi płatnościami zbliżeniowymi, więc każdego kogo miałoby to przekonać do zakupu - uprzedzam - nic to nie da. """
0,"Jakość adekwatna do ceny czyli najniższa. Jak ktoś chce zrobić własny eksperyment to polecam zważyć akumulator i zobaczyć ile w nim ołowiu. Jego pojemność ledwo dobija do 4ah i nie ma nic wspólnego z napisem na akumulatorze 7ah- robiłem test modelarską ładowarko-rozładowywarką. Zwracajcie uwagę w opisach na zadeklarowaną wagę akumulatora te najcięższe mają prawdziwą pojemność i trwałość często na dekadę, mam 12-letni akumulator który zachował się lepiej niż ten nowy. Niniejszy akumulator jest wydmuszką którą wymienisz ponownie za kilkanaście miesiecy"
0,"Uważajcie na ten produkt. Według ich opisu Czas utrzymania temperatury:32 h tymczasem wszystko się rozmroziło po 6-8 godzin. Nie chcą przyjąć reklamacji bo twierdzą że jest jakaś norma o której nikt nic nie wie. Dodatkowo na zdjęciach przedstawiają 4 koszyki do środka a w rzeczywistości są tylko 3.  Serwis też swoje dodaje, niby na gwarancji a wysyłają do klienta płatnego serwisanta!"
0,"""Produkt wskazany jako min. właściwy dla Sony XPeria XA1 Ultra. W rzeczywistości smartfon w uchwycie jest umocowany bardzo niestabilnie, a sam uchwyt powoduje duże napięcia, które """"wystrzeliwuje"""" smartfon jak z procy. Mój telefon nie przeżył współpracy z tym selfi stickiem. Dodam tylko, że moduł bluetoof wypada przy byle drobnym ruchu z gniazda i się gubi."""
0,"Na krótko działa prawidłowo. Po wklejeniu do ramki zanika obraz wyswietlacz robi się bialy. Postępowanie przy montażu zgodnie z zamieszczoną instrukcja. Po ponownym wymontowaniu działa prawidlowo. Reklamacji nie uznali twierdząc uszkodzenie narożna i odeslali nie sprawdzając jego funkcjonalności. Wyswietlacz działa tylko nie w telefonie. Jak dostaniesz dzialajacy to bedzie ok a jak bedzie wada nie licz na reklamacje, uszkodzenie będzie po Twojej stronie. Tania Chińszczyzna omijać szerokim Łukiem!!!"
0,Produkt jest bardzo słabej jakości. Byłem przekonany że przy takiej cenie obudowa a raczej dysk jest jakkolwiek chroniony np. poprzez zastosowanie gumy na obudowie co sugerował opis. W praktyce na zdjęciach wydaje się że jest z miękkiego tworzywa a realnie to zwykły twardy plastik który nie tłumi drgań. Jedyne na + to uszczelka która trzyma dysk w środku co nie zmienia faktu że sporo tańsze produkty też ją mają. Niestety nie polecam
0,"kupiłem dwie pary za pierwszym razem, jak dostałem okazało się że jedna para całkowicie nie działa a druga para miała problemy z balansem (prawa słuchawka grała głośniej od lewej) po reklamacji bezproblemowej i szybkiej za co plus, aczkolwiek po otrzymaniu drugiej próby słuchawek, okazało się znowu że jednak dostałem wadliwe słuchawki ponieważ w jednej parze w słuchawkach prawa strona grała głośniej od lewej, a w drugiej parze to samo ale na odwrót, z czego wynika że nie da się z nich korzystać"
0,"TRAGEDIA!!! Koncept produktu fajny, ale żaden z trzech akumulatorów który kupiłem w ogóle się na mega mocnym Hiszpańskim słońcu UWAGA! Nie naładował przez miesiąc ekspozycji na słońce!!!! Byłem w Hiszpanii 7 tygodni, baterie wykorzystałem w czasie podróży, zostawiłem powerbanki na balkonie, od strony południa, ustawione PRZODEM do słońca, nie na płasko, i przez ten cały czas naładowały się tylko odrobinę, no totalnie bez sensu. Produkt ABSOLUTNIE nie do użytku w celu jakim jest reklamowany. Ładowanie solarne totalnie nie działa."
0,"TRAGEDIA!!! Koncept produktu fajny, ale żaden z trzech akumulatorów który kupiłem w ogóle się na mega mocnym Hiszpańskim słońcu UWAGA! Nie naładował przez miesiąc ekspozycji na słońce!!!! Byłem w Hiszpanii 7 tygodni, baterie wykorzystałem w czasie podróży, zostawiłem powerbanki na balkonie, od strony południa, ustawione PRZODEM do słońca, nie na płasko, i przez ten cały czas naładowały się tylko odrobinę, no totalnie bez sensu. Produkt ABSOLUTNIE nie do użytku w celu jakim jest reklamowany. Ładowanie solarne totalnie nie działa."
0,"etui nie zamyka się na magnes,tak jak jest to opisane, właściwie to wogóle się nie zamyka,tak jakby tego magnesu nie było,bez włożonego telefonu w pokrowiec. Wycięcie na aparat fotograficzny nie do końca jest prawidłowo wycięty,ponieważ podczas robienia zdjęć przysłania część aparatu, co widoczne jest na fotografiach. Rodzaj drewna różni się od tego, który oczekiwałam i który widziałam na zdj. to jeszcze mogę zrozumieć,ponieważ każda część drewna może się różnić od siebie. niestety drugi raz nie zakupiłabym produktu ponieważ nie zgadzał się z opisem. bardzo zależało mi na na tym aby klapka od pokrowca nie fruwała na wszystkie strony ponieważ ma chronić ekran, a nie przypadkiem się otworzyć w razie upadku."
0,"towar niezgodny z opisem, miało być szkło 3D z zaokrąglonymi brzegami , w rzeczywisctości jest to zwykłe, całkowicie płaskie szkło, słabo dopasowane, różniące się od innych uniwersalnych tylko czarną obwódką, która częściowo zachodzi na aktywną część wyświetlacza, opis jakoby szkło miało być 3D służy tylko do celowego wprowadzania w błąd kupujących, brak reakcji na moje uwagi"
0,"towar niezgodny z opisem, miało być szkło 3D z zaokrąglonymi brzegami , w rzeczywistości jest to zwykłe, całkowicie płaskie szkło, słabo dopasowane, różniące się od innych uniwersalnych tylko czarną obwódką, która częściowo zachodzi na aktywną część wyświetlacza, opis jakoby szkło miało być 3D służy tylko do celowego wprowadzania w błąd kupujących, brak reakcji na moje uwagi"
0,"Przetwornica ma słabe parametry, Nawet za tą cenę. Przy Vin 16V i Vout - 10 V i obciążeniu 1A, Przetwornica miała zniekształcenia napięcia na poziomie 240mV Vpp. Podejrzewam, że zniekształcenia to 10% wartości wyjściowej. Takie tętnienia wykluczają ją jako stabilizator do jakiejkolwiek elektroniki. Przetwornica również dziwnie się zachowuje przy napięciach bliskich napięciu zasilania, grzeje się nawet przy małych prądach. A po zostawieniu jej dłużej w tym stanie zaczęła pobierać strasznie duży prąd, niewspółmierny do mocy na wyjściu. W ogólności nie polecam tego produktu, gdyż działa tylko czasami a i tak ma wtedy kiepskie parametry."
0,"Bardzo marna jakość  / przy lekkim podtrząśnięciu w ręku, brzmi jak grzechotka, wszystko w środuku lata, dzwięk charczący, ostrość obrazu w miarę dobry tylko z odległości 40-50 cm od miejsca wyświetlania, ogółem marna chińska tandeta nie jest warta tych prawie 200 zł. nie polecam nikomu a tym bardziej dzieciom, bardzo nie stabilny i tak lekki że nawet kabelek zasilania który jest w zestawie, przekręca to prawie puste pudełko na wszystkie strony, podłączając kabel hdmi, pudełko to musi być przyklejone lub przykręcone ponieważ obala się, w zestawie nie żadnych form mocowania. Polecam to jedynie do kampera lub kempingu, jednak i tak trzeba sie zastanowić nad ceną, irytacją i mocowaniem. "
0,"Jedyne co jest dobre w tym grzejniku to TIMER. Niestety jak na 2000W grzeje bardzo słabo w porównaniu z innym grzejnikiem, jaki mam. Wentylator z funkcją TURBO FAN? Tutaj producent zaszalał, nazywając to funkcją turbo. Wentylator jest tylko z jednej strony grzejnika i na dodatek jest taki mały, że nie jest w stanie dobrze rozprowadzić ciepła. Co do jakości wykonania - jest ona dla mnie wątpliwa. Blacha jest dość krucha. Nie polecam tego grzejnika - można znaleźć dużo lepsze w podobnej cenie."
0,"Etiu ładnie wygląda tylko na wizualizacji. Na telefonie prezentuje się dużo gorzej. Dodawana do niego szybka wygląda, jakby była przeznaczona do innego, trochę mniejszego telefonu, ponieważ jest zbyt mała jak na ten model. Samo etui również nie nadaje się do użycia razem z naklejonym szkłem- jest zbyt mocno dopasowane. Próba nasunięcia górnej części obudowy na szkło zakończyła się jego odklejeniem i popękaniem, a sama obudowa nie siedziała z tego powodu na telefonie, tak jak powinna i również na niej przed upływem tygodnia pojawiło się pęknięcie. Nie miałem okazji przekonać sie, jak  samo etui chroni telefon przed upadkami, gdyż tydzień od zakupu wylądowało w śmietniku. Nie polecam"
0,"Po zamontowaniu ramki z wyświetlaczem zdjąłem folię ochronną i okazało się że: - ekran jest pęknięty w rejonie słuchawki i przedniej kamery (pęknięcie nie widoczne pod folią) - ekran niechlujnie przyklejony do ramki (zaschnięty klej wylewający się ze szpar, nie było widoczne jak była folia ochronna) - ekran odkleił się od ramki na prawie całej długości po prawej stronie"
0,"Blender zakupiłam z myślą o używaniu dołączonych akcesoriów, tarcze ścierające... Zamiast oddzielnego zakupu tarki elektrycznej ucieszyłam się że mogę połączyć zakup blendera, który ma też taką funkcję... Jeśli chodzi o ścieranie warzyw, jestem zadowona (choć nie wiem do końca jak będzie ścierał ziemniaki, nie zdążyłam przetestować). Sam blender - porażka!!! Nie wiedziałam, że blender może tak rozpryskiwać blendowane produkty! Próbowałam pod różnym kątem, niestety zupa  z warzywami lądowała na mojej twarzy, ubraniu i na wszystkim w najbliższym zasięgu... Musialam kupić drugi...., niestety. "
0,"Przekonałam się do zakupu tego etui tylko ze względu na zdanie podkreślające, że etui ma rant wystający nad ekranem. Niestety jest to kłamstwo. Jest to typowe cieniutkie etui kończące się równo z ekranem telefonu. Do tego moje przyszło brudne i z rysą, więc psuje wygląd telefonu. Cóż, standard za tę cenę, nie jest to żadna okazja."
0,"Sytuacja z tych absurdalnych. Zamawiasz pendrive'a żeby mieć go na czas - niestety pen przyszedł z ponad dwutygodniowych opóźnieniem. Kiedy zadzwoniłem do Pani ze sklepu, w poniedziałek po dwóch tygodniach oczekiwania powiedziała mi, że peny dojdą może w piątek, a może w poniedziałek. MOŻE. Peny doszły w środę, SUPER. Ale dlaczego one nie działają? Dlaczego jest problem z wrzuceniem plików? Dlaczego nie sprawdzacie swoich rzeczy tylko wysyłacie ludziom i potem muszą się z tym babrać? Peny są wykonane ładnie, ale cała otoczka kosztowała za duzo nerwów, ostrzegam przed zakupem. "
0,"Blenda ma wadę wykonania. Wypacza się, gdy leży na płaszczyźnie i powinna być płaska, przez co nie spełnia swej funkcji odbijania światła. Odbicia są zdeformowane. Kolejna wada to fatalnej jakości zamek błyskawiczny. Wczoraj zgłosiłem wadę, wyslalem zdjecie i zero reakcji. Rządam wymiany blendy na egzemplaż wolny od wad i z porządnie dzialającym zamkiem blyskawicznym opinającym powierzchnie odbijające światło. Jeśli nie jesteście w stanie temu sprostać to rządam zwrotu gotówki, a wadliwą blendę odeślę Wam na Wasz koszt."
0,To nawet nie leżało koło szkła. Nie spasowane do digitalizera wszystkie cztery rogi wystają powodując zadre tzn. po włożeniu w silikonowe plecki podnosi wszystko do góry odklejając. Aplikacja też nie lada wyczyn w porównaniu ze szkłem 9h. Nie polecam nikomu. Miałem sporo telefonów gdzie sama aplikowałam zabezpieczenia ekranów to akurat totalna porażka .
0,"Fotel niewygodny, część siedziska wbija się w uda. (ktoś zaprojektował fotel tak aby część centralna wbijała się skórę użytkownika... - w efekcie co 20 minut należy wstawać i robić relaks od fotela. Druga rzecz to fakt, że na tym fotelu bardzo mocno poci się nasze ciało. - bardzo mocno - testowałem na kilku znajomych...   Trzecia rzecz - zagłówek -  nie sięga nawet do głowy człowieka który ma 180 cm wzrostu.  (według moich kalkulacji sięgałby jedynie człowiekowi ze wzrostem typu 165- max 173 cm...  Podsumowując - fotel jest ok ale raczej dla dziecka - max do końca gimnazjum - (dorosłym odradzam - bo nie będą raczej  zadowoleni). Szkoda bo wydałem sporo kasy na rzecz która nie spełniła moich oczekiwań...  Załuje.  btw - w instrukcji zapewniają nas ze w max 30 zainstalujemy fotel - od razu uprzedzam - Pamiętajcie - róźnie to bywa... - mi to zajęło 2 h... Ale ale - mówiąc szczerze nie jestem aż taką pupą w kwestiach manualnych... - serio... - a i tak wyszło nam to zbyt długo. - więc albo instrukcja obsługi była wadliwa albo my :P - mam wielką nadzieję, że to raczej instrukcja obslugi była wadliwa :P bye  Adam   "
0,"""Spodziewałem się że kupuję odpowiednie etui do mojego telefonu jednak wyszło na odwrót. Wykonanie jest beznadziejne, ponieważ otwory były źle wycięte (są za duże). Jeśli chodzi o przyciski boczne to trzeba bardzo mocno wcisnąć lub nawet czasami nie łapią za pierwszym razem. W dodatku żeby było śmiesznie w opisie było napisane żeby podać kolor etui, więc wybrałem kolor czarny, a dostałem niebieski. Co do """"szkła 9H"""" do niedawna byłem zadowolony lecz szybko zmieniłem zdanie. Szkło dzisiaj pękło i nie nadaje się już do ochrony wyświetlacza"""
0,"Wbrew opisowi nie jest to podkładka pod mysz - bo być nią może, jako, że przychodzi wygięta w łuk i z powierzchnią tak szorstką, że przesuniecie po niej jakiejkolwiek myszy (testowałem na trzech rożnych gryzoniach trzech rożnych producentów) jest zwyczajnie w świecie nie możliwe. Może nada się do roli podstawki pod szklanki czy co - ale podstawka pod  szklankę zwyczajnie w świecie nie jest warta tych pieniędzy. Omijajcie szerokim łukiem."
0,"""Zdecydowanie nie polecam - otrzymałem towar niezgodny, nie zgadzał się wzór etui, a szkło dotarło od zupełnie innego modelu niż zamawiane - miał być zwrot pieniędzy, ale się nie doczekałem. Co do jakości produktu - tzw. brokat naniesiony jest na kawałek papieru/tektury, umieszcza się """"to coś"""" pod przezroczystym etui - spasowanie tektury jak i samego etui jest bardzo słabe. Dodam że zamawiałem etui z nadrukiem, otrzymałem gładkie/bezbarwne + tekturę z brokatem.... - nawet dziecku, dla którego było to zamawiane jakość się nie spodobała."""
0,"Nie trzyma średnicy. Spadki do 1,16mm. Bardzo często i dynamicznie. Nie ma chyba 1 metra gdzie trzymałby średnicę. Najczęściej chwila 1,72, potem szaleństwo w dół. Może kwestia mojego egzemplarza, ale jeśli nie - unikać jak ognia. Praktycznie cała szpula musi polecieć w kubeł, ponieważ ekstruder przy tak niskich średnicach nie jest w stanie nawet tego zaciągać. Po za tym sens mały nawet gdyby potrafił - różnice w ilości podawanego materiału. Kompletnie i 100 procentowo pieniądze dosłownie wyrzucone. "
0,"Gdy telefon przyszedł bardzo szybko, byłam zaskoczona i podekscytowana nowym sprzętem, ale do rzeczy... Telefon przyszedł z wadami. Nie działająca latarka, tylny aparat i ładowarka która nie łączyła przypadek? Nie sadze. Te telefony musza być powystawowe albo nwm skąd. Zgłosiłam reklamacje po czym odesłałam telefon do wymiany. Czekałam 2 tyg aż się odezwa do mnie. Odezwali się po dwóch tyg ciekawe czemu tak długo szedł telefon (w regulaminie pisze ze po 2 tyg zwracają pieniadze;) ) a ja czekałam, aż w końcu zadzwonili do mnie z zapytaniem co dzieje się z tel... jak wcześniej napisałam im ze 2 meile co się z nim dzieje... przysłano mi drugi tel. Wszystko super działa i znowu... teraz mikrofon złe działa, słabo mnie słychać.. nie polecam!!!"
0,"Przesłany sygnał jest ledwo słyszalny, a jak podkręci się radio, to wśród głośnego szumu i trzasków  nie da się słuchać muzyki podobnie jest z częścią próbującą imitować urządzenie głośnomówiące.  Gorąco odradzam kupowanie tego i pewnie temu podobnych wynalazków. To tylko wygląda i za to jedna gwiazdka, reszta ..., nie będę się wyrażał."
0,"""Plastikowa tandeta. Klapka mimo tego co sugeruje zdjęcia produktu nie posiada oczka aparatu. Pod światło widać, że złota folia jest lekko pofalowana, lub źle odbija światło, co daje takie złudzenie. Ale i tak najgorszą wadą jest to, że klapka jest zbyt cienka, przez co po montażu jest lekko poniżej metalowej oblamówki i daje uczucie """"ostrych krawędzi"""". Dramat."""
0,"Bateria chyba stara jakaś, po zamontowaniu miałem 20% gdzie powinno być z 50-70%. Po zejściu do 8% telefon nagle się wyłączył i było 15%. Po ponownym zejściu poniżej 10% podłączyłem go na cała noc pod ładowarkę, naładował się do 11% i dalej nie ruszył po odpięciu z ładowarki spadł nagle do 4% i tak się utrzymywał pól dnia i restartował sam co jakiś czas, aż całkowicie przestał działać. Baterie wymontowałem."
0,"Kupiłam dwie takie same obudowy. Do poprzedniej za szybko wystawiłam pozytywną opinię. Obudowa bardzo ładnie się prezentuje ale tylko na początku. Po paru tygodniach użytkowania (dość ostrożnego) odbarwiła się, poprzecierała, farba w narożnikach odpadła. Najgorsze jest jednak odpryskiwanie, odłamywanie się narożników. Obudowa absolutnie nie spełnia funkcji ochronnej dla telefonu. Wcześniej miałam obudowę silikonową i przez parę lat nic się nie stało z telefonem. Teraz szkło jest porysowane i w jednym miejscu pęknięte."
0,"Beznadziejna wersja programu... ciągle się zacina, wyskakują błędy lub program po prostu znika... Wcześniejsze wersje znacznie bardziej stabilne ale im nowsza tym gorsza i szybciej wypuszczana na rynek by tylko kasę zbijać której nie idzie odzyskać... NIE KUPUJ NA FORUM CORELA NIE MA ŻADNEJ POMOCY, JEDYNIE ZAINSTALUJ PONOWNIE SYSTEM A PÓŹNIEJ PROGRAM ALE TO NIC NIE DAJE... a opisanych problemów przez różnych użytkowników jest na prawdę duuuużo...."
0,"""Hybryda to połączone co najmniej dwa elementy. Szkło hybrydowe jak sama nazwa wskazuje powinno się składać ze szkła i czegoś jeszcze co nie zostało do końca objaśnione w opisie. Nie dajcie się nabrać na bubel pod nazwą szkło, to zwykła folia z ramką. Po kilku dniach już widać drobne zarysowania i otarcia. Jedno jest prawdą nie pęka bo folia z reguły nie pęka i nie tłucze się. W moim przypadku górna warstwa zabezpieczająca była matowo - biała co bardzo mi utrudniło zamocowanie w odpowiednim miejscu, dopiero po zdjęciu górnej folii zabezpieczającej udało się zamocować poprawnie. Ramka wokół folii spełnia swoje zadanie, skutecznie maskując niedoklejenia. Nie wiem zkąd się wziął napis """"7D"""", chyba chodzi o opakowanie którego produkcja kosztuje chyba więcej niż samego produktu. Moja ocena to 1* za to że producent świadomie wprowadza w błąd konsumenta. """
0,OSTRZEGAM    przed  zakupem     BATERIA  NIE  DOSC  ZE  TRZYMAJĄ  1  DZIEN  TO  WYLEWA  SIE  Z NICH  JAKAS  MIZGA  KTURA  INFEKUJE  CAŁY  SPRZET   SPRZET  RDZEWIEJE  A PO  TYGODNIU  2  DO  WYRZUCENIA      T R A G E DI A    LUDZIE  NIEKUPUJCIE  
0,"Drugi raz zepsuł mi się w lampie zasilacz , nie mam siły kolejny raz tego reklamować i czekać na nowy . Nic z ta lampa niedrogie poza normalnym użytkowaniem.  Szczerze nie polecam.  Także bardzo nie przemyslane jest podłączenie wtyczki na ringu , zasilacz jest ciężki A kabel się wygina.  Szczerze nie polecam."
0,"""Bardzo słaba siła wysyłanego sygnału- radio nie jest w stanie go wykryć. Jedyna opcja to, że mieliśmy już zapamiętaną daną częstotliwość i ustawimy taką jaką mamy na radiu. Ewenatualnie jeżeli w odbiorniku można ustawić dowolną częstotliwość (a nie tylko automatyczne wyszukiwanie) to wtedy można jakoś odbierać sygnał, ale radio i tak pokazuje, że jest bardzo słaby i jeżeli jest """"zbyt inteligentne"""" to zacznie szukać stacji. W takiej sytuacji produkt jest dla mnie bezużyteczny."""
0,"Miał być precyzyjnie wykonany, świetnie dopasowany. Kosztował 2 razy drożej jak u konkurencji. Tymczasem szyba wystaje ponad ramkę ponad 1mm.  Błąd że to w ogóle zamontowałem po 2 dniach w kieszeni pękł lekko w rogu wyświetlacz, oczywiście szyba cała. Okazuje się że tu już nie chodzi tylko o efekt wizualny ale o fakt że w takim przypadku cały nacisk zamiast rozkładać się na ramkę idzie na wyświetlacz. "
0,Otrzymałem dwa razy uszkodzony produkt Nie POLECAM !!!!!                                                                                  
0,"Zamówiłem to szkło, dopiero po kilku dniach dostałem od sprzedającego email z informacją że nie posiadają tych szkieł na stanie i czy poczekam czy mają zwrócić pieniądze, odpisałem że poczekam, napisali że muszę czekać około tygodnia, czekałem dwa tygodnie i zamiast zamówionych białych szkieł przyszły przeźroczyste i nie na cały ekran tylko z odstepem od końca ekranu około pół centymetra z każdej strony, szczerze odradzam produkt i sprzedającego."
0,"Co do jakości wykonania się nie wypowiem bo nawet tego nie nakleiłem, miało być na cały ekran, owszem jest ale co z tego, jak bym przykleił to ekran się zmniejszy przez czarną obwódkę szkła hartowanego, byłby problem z np. godziną wyświetlaną przez telefon bo czarne obramowanie jest za duże i pomniejsza ekran."
0,"z przykrością stwierdzam , lecz to masakra produkt. rozłożyłem delikatnie bo wszystko giętkie, miękkie. Jakieś to brudne, plastik chamsko poodlewany i kładę tableta i tu noga odpada. chu.... mnie strzelił....  To zdecydowanie nie był mój dobry wybór, lub liczyłem na coś lepszego za tą cenę. Ogólnie nie polecam, lepiej dołożyć parę złotych i kupić coś lepszego."
0,"Nie polecam. Konto współdzielone z dużym limitem, ale haczykiem jest regulamin. Limit 5 GB dziennie. Nie jest to ograniczenie, po którym nie da się więcej ściągnąć danego dnia. Jest to ograniczenie, po którym TRACICIE konto. Jeśli ktoś sumiennie sprawdza wielkość pliku i codziennie sumuje kilobajty, to wszystko gra. Jeśli nie zwrócisz uwagi i przekroczysz limit, to game over... reklamacje nic nie dają. Odsyłanie do regulaminu. "
0,"Beznadziejny produkt. Zaczyna się deformować i szklić podczas regeneracji już w temperaturze 110-120 stopni. Bardzo słaba zdolność pochłaniania wody. Jeśli istnieje możliwość, ładujcie do swoich kamer granulki sita molekularnego lub choćby (dużo słabszego) silikażelu w jakiejś bibułce. To jest beznadziejny produkt. Kamera mi z tym zaparowała w ciepłym egipskim morzu :-("
0,"""Konto nigdy nie działało. Jak chciałem skorzystać, to albo konto zbanowane,  albo brak transferu. Konta, dane do innego konta były wymieniane, ale co z tego jak na nowym koncie w chwili kiedy chciałem skorzystać był brak transferu, lub znowu konto zbanowane. Szkoda czasu i pieniędzy. Z konta w nazwie """"BEZ LIMITU DANYCH"""" w rzeczywistości udało mi się pobrać tylko kilkaset megabajtów, bo nie dało się z tego korzystać."""
0,"Słuchawki które zakupiłem są nieoryginalne, przyszły w woreczku strunowym na którym była wydrukowana karteczka na drukarce, żałuje, że kupiłem, bo i tak poszedłem do sklepu nie dla idio*** i kupiłem oryginalne w kartoniku a niewiele droższe, różnią się, w oryginale plastik jest inny w dotyku, a przewody bardziej giętkie choć grubsze, grają nawet podobnie, choć w oryginale jest lepszy bas"
0,"Z 3 kupionych tuszy pierwszy działał, drukując kilka kartek A4 i padł, przestał być widziany przez drukaki.  Drugi działał do końca, aż się skończył niestety wydrukował może z 40 kartek A4, a niby w ogłoszeniu podana jest pojemność XL 21ml, mija się to z rzeczywistością, następnie po skączeniu się drugiego wkładu tuszu włorzyłem 3 i jakie rozczarowanie nie działa, żaden z 3 drukarek HP nie widzi tego tuszu podobna sytuacja do pierwszego.  Wydaje mi się, że kupiłem przysłowiowego kota w worku. Nie polecam wręcz ostrzegam, nie kupujcie tego syfu!!!!!! "
0,"Nie wiem skąd takie dobre opinie o tym odkurzaczu -sam się na to złapałem sprzęt tandeta na maksa ssanie bardzo słabe a jak zbierze cokolwiek to zerowe , pojemnik na kusz praktycznie nieistnieje nie dość że ma 0,3 pojemności to jak zbierze cokolwiek to nieciąnie już nic .Nie polecam z ręką na sercu tanio ale szkoda nawet 200 złoty sprzet nienadaję się do niczego -tragedia"
0,"""Na wstępie produkt jest chińskiego producenta, polski jest napis na obudowie i mało czytelna 1 arkuszowa instrukcja obsługi. Sama stacja nie posiada w opcjach j. polskiego. Kluczowa sprawa stacja ta funkcjonuje w """"sieci"""" tylko za pośrednictwem też chińskiej aplikacji WeatherSense i w tym momencie zaczynają się schody, ponieważ aplikacja jest mocno niedopracowana, posiada liczne błędy co w praktyce powoduje że użyteczność tej aplikacji i samej stacji pogodowej w oparciu o Wi-Fi usłane jest samymi problemami z powodu niedopracowania aplikacji. Połączenie z aplikacją i późniejsze zrywanie łączności to powszechny standard. Jeżeli ktoś chce w domu posiadać stację za sporą kwotę, która z racji niedopracowania oferuje to samo co stacja za 30 zł to gratuluje wyboru. Ja zdecydowanie odradzam, bo na chwilę obecną produkt jest nie warty tych pieniędzy i zainteresowania.  Jeżeli ktoś uważa moją ocenę za nieprawdziwą to proszę poczytać na temat problemów z tą stacją w licznych wątkach w internecie."""
0,"Te baterie należało by wycofać z obrotu, ponieważ są niebezpieczne. Kiedy wkładałem ją do myszy komputerowej, zgniotła się w wyniku naciśnięcia palcem. ! Mało tego, w wyniku uszkodzenia zaczęła się bardzo nagrzewać. Całe szczęście zdążyłem ją wyjąć i wyrzucić. W dodatku ich pojemność jest tak znikoma, że nie są w stanie zasilić myszki przez jeden dzień. Ich masa mówi sama za siebie"
0,"Jesli nie chcesz zniszczyc sobie wkladki gramofonwej nie kupuj tego modulu. Wkladka gramofonowa laczy sie z dzielnikiem napiecia (2x100k)  za pomoca kondensatora elektrolitycznego 4.7uF, ktory w momencie zalaczenia zasialania podaje impuls napieciowy(pradowy) na sama wkladke. Dodatkowo uplyw pradowy na tym kondensatorze powoduje ze do wkladki przeplywa staly prad (rzedu uA) co jest niedopuszczalne. Nie wiem dlaczego na wejsciu gdzie jak wiadomo wystepuje niskie napiecie z wkladki - zastosowano kond. elektrolityczne (ktore szumia i maja uplyw) a na wyjsciu tantalowe. Dodatkowo wartosc tych na wyjsciu jest za mala przez co tna niskie czestotliwosci (std. Rwe amplitunera to ok. 50k - wiec mozna sobie latwo policzyc) Wzmacniacz po moich przerobkach dziala bezpiecznie - ale chyba nie o to chodzi. Kupilem gotowca bo nie chcialem nic robic - a wyszlo jak zwykle."
0,"Maszynka do strzyżenia włosów brody ciała golarka...hmmmm maszynka wydawałoby się idealna do strzyżenia włosów. Dość przystępna cena teraz chyba w promocji. Spróbowałem dziś obciąć włosy długości 1-1,5 cm cm masakra, strzyżenie tym urządzeniem nie jest możliwe i nie należy do przyjemnych. Maszynka wręcz wyrywa a nie strzyże włosy.  Samodzielnie strzygę włosy od 20 lat i używałem różnych firmowych maszynek i mniej znanych firm. Akumulatorowe i z zasilaniem sieciowym. Średnia żywotność do tej pory używanych urządzeń wynosiła około 1,5-2 lat maksymalnie z częstotliwością strzyżenia raz na 9 dni.  Czas samodzielnego strzyżenia to około 10 min z pełnym wyrównaniem Zamierzałem obciąć włosy z ustawienie minimalnym.  Przez 15 min nie udało mi się ogolić włosów na głowie, mam postrzępione miejsca i w niektórych miejscach poranioną skórę. Maszynka rwie włosy gorzej niż depilator i nie nadaje się do strzyżenia włosów na głowie."
0,"Odrazam. Nie kupujcie tego. 26 zł za bardzo słabo wykonany etui to zdzierstwo. Etui jest niby zszyte natomiast zauważyłam jak tylko wybrałam etui z paczki, że już odstaje silikon przyklejony do okładki. Przy tym strasznie śmierdzi nawet 3 tygodnie po zakupie. Wzory są wydrukowane nierówno, w niektórych miejscach wygląda jakby drukowane ostatkiem tuszu w drukarce - jest tak niewyraźne. Szczerze żałuję tego zakupu. Poniżej zdjęcia robione w dniu otrzymania przesyłki. Nie zwracałam bo szkoda płacić jeszcze za zwrot. A ze sklepem brak kontaktu, aż się nie otworzy dyskusji na Allegro. "
